SMILES;cas.index.name;cas.rn;Parameter;Value
O=C(O)c1cc(O)c(O)c(O)c1;Benzoic acid, 3,4,5-trihydroxy-;149-91-7;IC50;277.04 µM
O=C(O)c1cc(O)c(O)c(O)c1;Benzoic acid, 3,4,5-trihydroxy-;149-91-7;IC50;290.4 µM
O=C(O)c1cc(O)c(O)c(O)c1;Benzoic acid, 3,4,5-trihydroxy-;149-91-7;IC50;296.2 µM
O=C(O)c1cc(O)c(O)c(O)c1;Benzoic acid, 3,4,5-trihydroxy-;149-91-7;IC50;> 300 µM
O=C(O)c1cc(O)c(O)c(O)c1;Benzoic acid, 3,4,5-trihydroxy-;149-91-7;IC50;380 µM
O=C(O)c1cc(O)c(O)c(O)c1;Benzoic acid, 3,4,5-trihydroxy-;149-91-7;IC50;1.44 × 103 µM
O=C(O)c1cc(O)c(O)c(O)c1;Benzoic acid, 3,4,5-trihydroxy-;149-91-7;IC50;1.53 × 103 µM
O=C(O)c1cc(O)c(O)c(O)c1;Benzoic acid, 3,4,5-trihydroxy-;149-91-7;IC50;2.79 × 103 µM
O=C(O)c1cc(O)c(O)c(O)c1;Benzoic acid, 3,4,5-trihydroxy-;149-91-7;IC50;n.d. = not detected
O=C(O)c1cc(O)c(O)c(O)c1;Benzoic acid, 3,4,5-trihydroxy-;149-91-7;IC50;250 mg/L
O=C(O)c1cc(O)c(O)c(O)c1;Benzoic acid, 3,4,5-trihydroxy-;149-91-7;IC50;68.3 mg/L
O=C(O)c1cc(O)c(O)c(O)c1;Benzoic acid, 3,4,5-trihydroxy-;149-91-7;IC50;0.15 mg/L
O=C(O)c1cc(O)c(O)c(O)c1;Benzoic acid, 3,4,5-trihydroxy-;149-91-7;IC50;54.94 ppm
O=C(O)c1cc(O)c(O)c(O)c1;Benzoic acid, 3,4,5-trihydroxy-;149-91-7;IC50;50.39 mg/L
COc1cc(/C=C/C(=O)NCCc2ccc(O)cc2)ccc1O;2-Propenamide, 3-(4-hydroxy-3-methoxyphenyl)-N-[2-(4-hydroxyphenyl)ethyl]-, (2E)-;66648-43-9;IC50;3.58 µM
COc1cc(/C=C/C(=O)NCCc2ccc(O)cc2)ccc1O;2-Propenamide, 3-(4-hydroxy-3-methoxyphenyl)-N-[2-(4-hydroxyphenyl)ethyl]-, (2E)-;66648-43-9;IC50;4.63 µM
COc1cc(/C=C/C(=O)NCCc2ccc(O)cc2)ccc1O;2-Propenamide, 3-(4-hydroxy-3-methoxyphenyl)-N-[2-(4-hydroxyphenyl)ethyl]-, (2E)-;66648-43-9;IC50;9.04 µM
COc1cc(/C=C/C(=O)NCCc2ccc(O)cc2)ccc1O;2-Propenamide, 3-(4-hydroxy-3-methoxyphenyl)-N-[2-(4-hydroxyphenyl)ethyl]-, (2E)-;66648-43-9;IC50;10.62 µM
COc1cc(/C=C/C(=O)NCCc2ccc(O)cc2)ccc1O;2-Propenamide, 3-(4-hydroxy-3-methoxyphenyl)-N-[2-(4-hydroxyphenyl)ethyl]-, (2E)-;66648-43-9;IC50;24.7 µM
COc1cc(/C=C/C(=O)NCCc2ccc(O)cc2)ccc1O;2-Propenamide, 3-(4-hydroxy-3-methoxyphenyl)-N-[2-(4-hydroxyphenyl)ethyl]-, (2E)-;66648-43-9;IC50;30.6 µM
COc1cc(/C=C/C(=O)NCCc2ccc(O)cc2)ccc1O;2-Propenamide, 3-(4-hydroxy-3-methoxyphenyl)-N-[2-(4-hydroxyphenyl)ethyl]-, (2E)-;66648-43-9;IC50;32.71 mg/L
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O;L-Ascorbic acid;50-81-7;IC50;20.1 mg/L
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O;L-Ascorbic acid;50-81-7;IC50;24.21 mg/L
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O;L-Ascorbic acid;50-81-7;IC50;25.13 mg/L
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O;L-Ascorbic acid;50-81-7;IC50;789 mg/L
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2;2H-1-Benzopyran-3,5,7-triol, 2-(3,4-dihydroxyphenyl)-3,4-dihydro-, (2R,3S)-;154-23-4;IC50;1.12 µM
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2;2H-1-Benzopyran-3,5,7-triol, 2-(3,4-dihydroxyphenyl)-3,4-dihydro-, (2R,3S)-;154-23-4;IC50;5.5 µM
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2;2H-1-Benzopyran-3,5,7-triol, 2-(3,4-dihydroxyphenyl)-3,4-dihydro-, (2R,3S)-;154-23-4;IC50;13.4 µM
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2;2H-1-Benzopyran-3,5,7-triol, 2-(3,4-dihydroxyphenyl)-3,4-dihydro-, (2R,3S)-;154-23-4;IC50;18.5 µM
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2;2H-1-Benzopyran-3,5,7-triol, 2-(3,4-dihydroxyphenyl)-3,4-dihydro-, (2R,3S)-;154-23-4;IC50;35 µM
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2;2H-1-Benzopyran-3,5,7-triol, 2-(3,4-dihydroxyphenyl)-3,4-dihydro-, (2R,3S)-;154-23-4;IC50;51.7 µM
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2;2H-1-Benzopyran-3,5,7-triol, 2-(3,4-dihydroxyphenyl)-3,4-dihydro-, (2R,3S)-;154-23-4;IC50;63.93 µM
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2;2H-1-Benzopyran-3,5,7-triol, 2-(3,4-dihydroxyphenyl)-3,4-dihydro-, (2R,3S)-;154-23-4;IC50;72.4 µM
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2;2H-1-Benzopyran-3,5,7-triol, 2-(3,4-dihydroxyphenyl)-3,4-dihydro-, (2R,3S)-;154-23-4;IC50;87.82 µM
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2;2H-1-Benzopyran-3,5,7-triol, 2-(3,4-dihydroxyphenyl)-3,4-dihydro-, (2R,3S)-;154-23-4;IC50;88.8 µM
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2;2H-1-Benzopyran-3,5,7-triol, 2-(3,4-dihydroxyphenyl)-3,4-dihydro-, (2R,3S)-;154-23-4;IC50;> 150 µM
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2;2H-1-Benzopyran-3,5,7-triol, 2-(3,4-dihydroxyphenyl)-3,4-dihydro-, (2R,3S)-;154-23-4;IC50;258 µM
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2;2H-1-Benzopyran-3,5,7-triol, 2-(3,4-dihydroxyphenyl)-3,4-dihydro-, (2R,3S)-;154-23-4;IC50;> 350 µM
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2;2H-1-Benzopyran-3,5,7-triol, 2-(3,4-dihydroxyphenyl)-3,4-dihydro-, (2R,3S)-;154-23-4;IC50;360 µM
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2;2H-1-Benzopyran-3,5,7-triol, 2-(3,4-dihydroxyphenyl)-3,4-dihydro-, (2R,3S)-;154-23-4;IC50;375.21 µM
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2;2H-1-Benzopyran-3,5,7-triol, 2-(3,4-dihydroxyphenyl)-3,4-dihydro-, (2R,3S)-;154-23-4;IC50;1.62443 × 104 µM
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2;2H-1-Benzopyran-3,5,7-triol, 2-(3,4-dihydroxyphenyl)-3,4-dihydro-, (2R,3S)-;154-23-4;IC50;4.65 mg/L
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2;2H-1-Benzopyran-3,5,7-triol, 2-(3,4-dihydroxyphenyl)-3,4-dihydro-, (2R,3S)-;154-23-4;IC50;> 100 mg/L
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2;2H-1-Benzopyran-3,5,7-triol, 2-(3,4-dihydroxyphenyl)-3,4-dihydro-, (2R,3S)-;154-23-4;IC50;507 mg/L
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2;2H-1-Benzopyran-3,5,7-triol, 2-(3,4-dihydroxyphenyl)-3,4-dihydro-, (2R,3S)-;154-23-4;IC50;30.96 mg/L
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(4-hydroxyphenyl)-;520-18-3;IC50;0.87 µM
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(4-hydroxyphenyl)-;520-18-3;IC50;2.6 µM
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(4-hydroxyphenyl)-;520-18-3;IC50;2.73 µM
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(4-hydroxyphenyl)-;520-18-3;IC50;2.9 µM
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(4-hydroxyphenyl)-;520-18-3;IC50;4.5 µM
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(4-hydroxyphenyl)-;520-18-3;IC50;4.74 - 172 µM
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(4-hydroxyphenyl)-;520-18-3;IC50;8.97 µM
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(4-hydroxyphenyl)-;520-18-3;IC50;8.97 µM
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(4-hydroxyphenyl)-;520-18-3;IC50;11.6 µM
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(4-hydroxyphenyl)-;520-18-3;IC50;13.33 µM
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(4-hydroxyphenyl)-;520-18-3;IC50;27.61 µM
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(4-hydroxyphenyl)-;520-18-3;IC50;32 µM
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(4-hydroxyphenyl)-;520-18-3;IC50;34.39 - 4.864 × 103 µM
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(4-hydroxyphenyl)-;520-18-3;IC50;46.23 µM
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(4-hydroxyphenyl)-;520-18-3;IC50;65 µM
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(4-hydroxyphenyl)-;520-18-3;IC50;65.36 µM
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(4-hydroxyphenyl)-;520-18-3;IC50;69.75 µM
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(4-hydroxyphenyl)-;520-18-3;IC50;68.46 µM
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(4-hydroxyphenyl)-;520-18-3;IC50;107.8 µM
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(4-hydroxyphenyl)-;520-18-3;IC50;153.39 µM
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(4-hydroxyphenyl)-;520-18-3;IC50;> 200 µM
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(4-hydroxyphenyl)-;520-18-3;IC50;420.5 µM
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(4-hydroxyphenyl)-;520-18-3;IC50;770 µM
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(4-hydroxyphenyl)-;520-18-3;IC50;Not active
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(4-hydroxyphenyl)-;520-18-3;IC50;23.56 mg/L
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(4-hydroxyphenyl)-;520-18-3;IC50;585.63 mg/L
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 3,5,7-trihydroxy-2-(4-hydroxyphenyl)-;520-18-3;IC50;7.88 mg/L
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;491-70-3;IC50;2 µM
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;491-70-3;IC50;14.4 µM
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;491-70-3;IC50;16.65 µM
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;491-70-3;IC50;17.8 µM
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;491-70-3;IC50;18.2 µM
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;491-70-3;IC50;20.9 µM
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;491-70-3;IC50;21.38 µM
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;491-70-3;IC50;26.41 µM
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;491-70-3;IC50;35.41 µM
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;491-70-3;IC50;37.28 µM
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;491-70-3;IC50;39.8 µM
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;491-70-3;IC50;46 µM
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;491-70-3;IC50;45.5 µM
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;491-70-3;IC50;48.2 µM
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;491-70-3;IC50;51.27 µM
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;491-70-3;IC50;55.4 µM
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;491-70-3;IC50;59.64 µM
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;491-70-3;IC50;60 µM
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;491-70-3;IC50;65.8 µM
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;491-70-3;IC50;82.73 µM
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;491-70-3;IC50;86.1 µM
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;491-70-3;IC50;94.6 µM
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;491-70-3;IC50;97.7 µM
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;491-70-3;IC50;100.7 µM
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;491-70-3;IC50;110.7 µM
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;491-70-3;IC50;240 µM
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;491-70-3;IC50;480 µM
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;491-70-3;IC50;570 µM
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;491-70-3;IC50;> 100 mg/L
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;491-70-3;IC50;70 mg/L
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;491-70-3;IC50;110 mg/L
CC1(C)C=Cc2c(ccc3c2OC[C@@H](c2ccc(O)cc2O)C3)O1;1,3-Benzenediol, 4-[(3R)-3,4-dihydro-8,8-dimethyl-2H,8H-benzo[1,2-b:3,4-b′]dipyran-3-yl]-;59870-68-7;IC50;46.42 µM
CCCCCCc1ccc(O)cc1O;1,3-Benzenediol, 4-hexyl-;136-77-6;IC50;0.02138 µM
CCCCCCc1ccc(O)cc1O;1,3-Benzenediol, 4-hexyl-;136-77-6;IC50;0.146 µM
C[C@@H]1O[C@@H](Oc2cc(O)c3c(=O)c(O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)c(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@H](O)[C@H]1O;4H-1-Benzopyran-4-one, 3,7-bis[(6-deoxy-α-L-mannopyranosyl)oxy]-5-hydroxy-2-(4-hydroxyphenyl)-;482-38-2;IC50;> 200 µM
C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O;4H-1-Benzopyran-4-one, 3-[(6-deoxy-α-L-mannopyranosyl)oxy]-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;522-12-3;IC50;0.06 µM
C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O;4H-1-Benzopyran-4-one, 3-[(6-deoxy-α-L-mannopyranosyl)oxy]-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;522-12-3;IC50;1.63 µM
C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O;4H-1-Benzopyran-4-one, 3-[(6-deoxy-α-L-mannopyranosyl)oxy]-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;522-12-3;IC50;3.9 µM
C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O;4H-1-Benzopyran-4-one, 3-[(6-deoxy-α-L-mannopyranosyl)oxy]-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;522-12-3;IC50;6.01 µM
C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O;4H-1-Benzopyran-4-one, 3-[(6-deoxy-α-L-mannopyranosyl)oxy]-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;522-12-3;IC50;7.77 µM
C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O;4H-1-Benzopyran-4-one, 3-[(6-deoxy-α-L-mannopyranosyl)oxy]-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;522-12-3;IC50;> 20 µM
C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O;4H-1-Benzopyran-4-one, 3-[(6-deoxy-α-L-mannopyranosyl)oxy]-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;522-12-3;IC50;< 50 µM
C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O;4H-1-Benzopyran-4-one, 3-[(6-deoxy-α-L-mannopyranosyl)oxy]-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;522-12-3;IC50;74.51 µM
C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O;4H-1-Benzopyran-4-one, 3-[(6-deoxy-α-L-mannopyranosyl)oxy]-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;522-12-3;IC50;106.12 µM
C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O;4H-1-Benzopyran-4-one, 3-[(6-deoxy-α-L-mannopyranosyl)oxy]-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;522-12-3;IC50;177.3 µM
C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O;4H-1-Benzopyran-4-one, 3-[(6-deoxy-α-L-mannopyranosyl)oxy]-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;522-12-3;IC50;255 µM
C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O;4H-1-Benzopyran-4-one, 3-[(6-deoxy-α-L-mannopyranosyl)oxy]-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;522-12-3;IC50;322 µM
C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O;4H-1-Benzopyran-4-one, 3-[(6-deoxy-α-L-mannopyranosyl)oxy]-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;522-12-3;IC50;< 400 µM
C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O;4H-1-Benzopyran-4-one, 3-[(6-deoxy-α-L-mannopyranosyl)oxy]-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;522-12-3;IC50;516.6 µM
C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O;4H-1-Benzopyran-4-one, 3-[(6-deoxy-α-L-mannopyranosyl)oxy]-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;522-12-3;IC50;> 2 × 103 µM
C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O;4H-1-Benzopyran-4-one, 3-[(6-deoxy-α-L-mannopyranosyl)oxy]-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-;522-12-3;IC50;17.56 mg/L
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O;1-Propanone, 1-[2-(β-D-glucopyranosyloxy)-4,6-dihydroxyphenyl]-3-(4-hydroxyphenyl)-;60-81-1;IC50;> 20 µM
